SubjectNo,Isl_pk1,Isl_pk2,isl_exp,isl_bl1,isl_bl2,isl_check1,isl_check2,ship_pk1,ship_pk2,ship_exp,ship_bl1,ship_bl2,ship_check1,ship_check2,isl_expert,ship_expert,age,gender,ethnicity,political,choice,choice_d,choice_m,expert,expert_d,expert_m,order_first,fir_pk1,fir_pk2,fir_exp,fir_bl1,fir_bl2,isl_pkc,ship_pkc,fir_pkc,isl_blc,ship_blc,fir_blc,both_blc,both_pkc,both_exp,both_pk1,both_pk2,both_bl1,both_bl2
1.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,7,7,76,1,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
2.00,3,2,7,1,1,1,1,1,2,8,1,1,1,1,9,9,19,2,2,2,1,1.00,0.50,1,1.00,0.50,1,3,2,7,1,1,2.50,1.50,2.50,1.00,1.00,1.00,1.00,2.00,7.50,2.00,2.00,1.00,1.00
3.00,2,3,6,1,1,1,1,1,4,5,2,2,1,1,1,4,22,2,2,2,1,1.00,0.50,2,0.00,-0.50,2,1,4,5,2,2,2.50,2.50,2.50,1.00,2.00,2.00,1.50,2.50,5.50,1.50,3.50,1.50,1.50
4.00,1,3,8,2,2,1,1,2,1,7,2,1,1,1,1,1,22,2,5,0,1,1.00,0.50,2,0.00,-0.50,1,1,3,8,2,2,2.00,1.50,2.00,2.00,1.50,2.00,1.75,1.75,7.50,1.50,2.00,2.00,1.50
5.00,1,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,46,2,2,1,1,1.00,0.50,2,0.00,-0.50,1,1,1,4,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.50,1.00,1.00,1.00,1.00
6.00,1,2,9,1,1,1,1,2,4,8,1,1,1,1,9,9,27,2,2,5,1,1.00,0.50,1,1.00,0.50,1,1,2,9,1,1,1.50,3.00,1.50,1.00,1.00,1.00,1.00,2.25,8.50,1.50,3.00,1.00,1.00
7.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,32,2,2,5,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
8.00,1,1,5,1,1,1,1,1,1,9,1,1,1,1,1,1,49,2,2,2,1,1.00,0.50,2,0.00,-0.50,1,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,1.00,1.00
9.00,1,1,9,1,1,1,1,2,1,8,1,1,1,1,1,1,38,1,2,0,1,1.00,0.50,2,0.00,-0.50,2,2,1,8,1,1,1.00,1.50,1.50,1.00,1.00,1.00,1.00,1.25,8.50,1.50,1.00,1.00,1.00
10.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,8,8,25,1,2,2,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
11.00,1,1,8,1,1,1,1,1,1,8,1,1,1,1,8,8,53,2,2,3,1,1.00,0.50,1,1.00,0.50,1,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00
12.00,1,1,1,1,1,1,1,1,1,9,1,1,1,1,9,9,56,1,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,1.00,1.00
13.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,7,30,2,5,0,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
14.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,21,1,5,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
15.00,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,24,2,5,0,1,1.00,0.50,2,0.00,-0.50,2,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00
16.00,3,3,7,2,1,1,1,3,6,7,3,2,1,1,1,1,24,1,3,5,1,1.00,0.50,2,0.00,-0.50,2,3,6,7,3,2,3.00,4.50,4.50,1.50,2.50,2.50,2.00,3.75,7.00,3.00,4.50,2.50,1.50
17.00,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,18,2,2,2,1,1.00,0.50,2,0.00,-0.50,1,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,1.00,1.00
18.00,1,1,9,1,1,1,1,1,1,8,1,1,1,1,8,8,38,1,2,4,1,1.00,0.50,1,1.00,0.50,2,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.50,1.00,1.00,1.00,1.00
19.00,1,3,8,1,1,1,1,1,1,8,1,1,1,1,9,9,21,2,5,1,1,1.00,0.50,1,1.00,0.50,1,1,3,8,1,1,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.50,8.00,1.00,2.00,1.00,1.00
20.00,4,3,7,2,1,1,1,6,6,8,2,2,1,1,7,7,21,2,2,10,1,1.00,0.50,1,1.00,0.50,2,6,6,8,2,2,3.50,6.00,6.00,1.50,2.00,2.00,1.75,4.75,7.50,5.00,4.50,2.00,1.50
21.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,28,2,3,5,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
22.00,3,1,5,2,1,1,1,4,2,7,2,1,1,1,1,1,23,1,2,2,1,1.00,0.50,2,0.00,-0.50,1,3,1,5,2,1,2.00,3.00,2.00,1.50,1.50,1.50,1.50,2.50,6.00,3.50,1.50,2.00,1.00
23.00,5,3,8,1,1,1,1,3,1,8,1,1,1,1,1,1,44,2,3,5,1,1.00,0.50,2,0.00,-0.50,1,5,3,8,1,1,4.00,2.00,4.00,1.00,1.00,1.00,1.00,3.00,8.00,4.00,2.00,1.00,1.00
24.00,2,2,8,1,1,1,1,2,2,8,1,1,1,1,7,8,35,2,2,10,1,1.00,0.50,1,1.00,0.50,1,2,2,8,1,1,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,8.00,2.00,2.00,1.00,1.00
25.00,1,1,9,1,1,1,1,2,2,8,1,1,1,1,1,1,29,1,5,5,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.50,8.50,1.50,1.50,1.00,1.00
26.00,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,29,2,2,0,1,1.00,0.50,2,0.00,-0.50,2,1,1,5,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,1.00,1.00
27.00,1,5,9,1,1,1,1,1,1,9,1,1,1,1,9,9,21,2,3,5,1,1.00,0.50,1,1.00,0.50,1,1,5,9,1,1,3.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,9.00,1.00,3.00,1.00,1.00
28.00,7,9,5,1,1,1,1,1,1,9,1,1,1,1,1,1,18,1,1,4,1,1.00,0.50,2,0.00,-0.50,1,7,9,5,1,1,8.00,1.00,8.00,1.00,1.00,1.00,1.00,4.50,7.00,4.00,5.00,1.00,1.00
29.00,1,1,8,1,1,1,1,1,1,8,2,2,1,1,1,1,18,2,5,2,1,1.00,0.50,2,0.00,-0.50,1,1,1,8,1,1,1.00,1.00,1.00,1.00,2.00,1.00,1.50,1.00,8.00,1.00,1.00,1.50,1.50
30.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,44,1,2,2,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
31.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,38,2,2,1,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
32.00,2,2,9,2,2,1,1,1,1,9,1,1,1,1,7,7,21,1,5,2,1,1.00,0.50,1,1.00,0.50,1,2,2,9,2,2,2.00,1.00,2.00,2.00,1.00,2.00,1.50,1.50,9.00,1.50,1.50,1.50,1.50
33.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,7,8,52,2,2,5,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
34.00,1,1,9,1,1,1,1,2,2,9,2,2,1,1,9,7,36,2,2,8,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,2.00,1.00,1.00,2.00,1.00,1.50,1.50,9.00,1.50,1.50,1.50,1.50
35.00,1,1,7,1,1,1,1,1,4,8,2,2,1,1,9,6,33,2,2,0,1,1.00,0.50,1,1.00,0.50,1,1,1,7,1,1,1.00,2.50,1.00,1.00,2.00,1.00,1.50,1.75,7.50,1.00,2.50,1.50,1.50
36.00,2,2,9,1,1,1,1,2,3,9,2,1,1,1,1,1,22,2,2,1,1,1.00,0.50,2,0.00,-0.50,2,2,3,9,2,1,2.00,2.50,2.50,1.00,1.50,1.50,1.25,2.25,9.00,2.00,2.50,1.50,1.00
37.00,5,5,6,4,4,1,1,5,4,6,3,3,1,1,8,8,31,2,7,5,1,1.00,0.50,1,1.00,0.50,1,5,5,6,4,4,5.00,4.50,5.00,4.00,3.00,4.00,3.50,4.75,6.00,5.00,4.50,3.50,3.50
38.00,1,4,9,2,1,1,1,3,2,3,2,2,1,1,8,9,31,1,2,5,1,1.00,0.50,1,1.00,0.50,1,1,4,9,2,1,2.50,2.50,2.50,1.50,2.00,1.50,1.75,2.50,6.00,2.00,3.00,2.00,1.50
39.00,1,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,24,2,2,10,1,1.00,0.50,2,0.00,-0.50,2,1,1,2,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00
40.00,7,7,7,5,8,1,1,7,7,9,5,8,1,1,8,8,33,2,2,5,1,1.00,0.50,1,1.00,0.50,1,7,7,7,5,8,7.00,7.00,7.00,6.50,6.50,6.50,6.50,7.00,8.00,7.00,7.00,5.00,8.00
41.00,2,1,8,1,1,1,1,1,2,8,1,1,1,1,7,9,65,1,2,6,1,1.00,0.50,1,1.00,0.50,1,2,1,8,1,1,1.50,1.50,1.50,1.00,1.00,1.00,1.00,1.50,8.00,1.50,1.50,1.00,1.00
42.00,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,34,1,1,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,1,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,1.00,1.00
43.00,1,1,6,1,1,1,1,1,1,6,1,1,1,1,7,8,28,2,2,6,1,1.00,0.50,1,1.00,0.50,1,1,1,6,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,1.00,1.00,1.00
44.00,5,6,5,6,6,1,1,3,3,7,2,1,1,1,1,1,64,2,2,10,1,1.00,0.50,2,0.00,-0.50,2,3,3,7,2,1,5.50,3.00,3.00,6.00,1.50,1.50,3.75,4.25,6.00,4.00,4.50,4.00,3.50
45.00,2,1,8,1,1,1,1,1,1,8,1,1,1,1,8,8,47,2,2,2,1,1.00,0.50,1,1.00,0.50,1,2,1,8,1,1,1.50,1.00,1.50,1.00,1.00,1.00,1.00,1.25,8.00,1.50,1.00,1.00,1.00
46.00,1,1,8,2,1,1,1,2,1,8,2,1,1,1,1,1,25,1,2,0,1,1.00,0.50,2,0.00,-0.50,2,2,1,8,2,1,1.00,1.50,1.50,1.50,1.50,1.50,1.50,1.25,8.00,1.50,1.00,2.00,1.00
47.00,1,5,4,1,1,1,1,2,1,5,1,1,1,1,2,1,20,2,3,3,1,1.00,0.50,2,0.00,-0.50,1,1,5,4,1,1,3.00,1.50,3.00,1.00,1.00,1.00,1.00,2.25,4.50,1.50,3.00,1.00,1.00
48.00,1,1,7,1,1,1,1,1,1,7,1,1,1,1,7,7,19,1,5,2,1,1.00,0.50,1,1.00,0.50,1,1,1,7,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,1.00,1.00
49.00,1,1,9,1,1,1,1,2,2,9,1,1,1,1,1,1,35,2,2,0,1,1.00,0.50,2,0.00,-0.50,2,2,2,9,1,1,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.50,9.00,1.50,1.50,1.00,1.00
50.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,22,2,2,0,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
51.00,1,1,9,1,1,1,1,3,3,9,1,1,1,1,8,8,23,2,2,4,1,1.00,0.50,1,1.00,0.50,2,3,3,9,1,1,1.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,9.00,2.00,2.00,1.00,1.00
52.00,1,1,9,1,1,1,1,2,1,9,1,1,1,1,2,2,37,2,2,2,1,1.00,0.50,2,0.00,-0.50,2,2,1,9,1,1,1.00,1.50,1.50,1.00,1.00,1.00,1.00,1.25,9.00,1.50,1.00,1.00,1.00
53.00,2,8,5,8,3,1,1,3,8,5,7,3,1,1,3,3,18,2,5,7,1,1.00,0.50,2,0.00,-0.50,1,2,8,5,8,3,5.00,5.50,5.00,5.50,5.00,5.50,5.25,5.25,5.00,2.50,8.00,7.50,3.00
54.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,22,1,1,5,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
55.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,29,2,2,3,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
56.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,68,2,2,10,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
57.00,2,3,7,2,2,1,1,2,3,6,3,2,1,1,1,1,30,2,2,8,1,1.00,0.50,2,0.00,-0.50,2,2,3,6,3,2,2.50,2.50,2.50,2.00,2.50,2.50,2.25,2.50,6.50,2.00,3.00,2.50,2.00
58.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,26,1,2,4,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
59.00,7,9,9,2,2,1,1,2,5,9,2,4,1,1,3,3,38,2,2,9,1,1.00,0.50,2,0.00,-0.50,2,2,5,9,2,4,8.00,3.50,3.50,2.00,3.00,3.00,2.50,5.75,9.00,4.50,7.00,2.00,3.00
60.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,50,1,2,4,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
61.00,3,1,9,1,1,1,1,5,1,9,1,1,1,1,9,9,31,2,5,5,1,1.00,0.50,1,1.00,0.50,2,5,1,9,1,1,2.00,3.00,3.00,1.00,1.00,1.00,1.00,2.50,9.00,4.00,1.00,1.00,1.00
62.00,3,4,6,3,2,1,1,1,1,7,1,1,1,1,1,1,24,1,2,0,1,1.00,0.50,2,0.00,-0.50,1,3,4,6,3,2,3.50,1.00,3.50,2.50,1.00,2.50,1.75,2.25,6.50,2.00,2.50,2.00,1.50
63.00,1,4,9,1,1,1,1,1,4,9,1,1,1,1,9,9,20,1,5,2,1,1.00,0.50,1,1.00,0.50,1,1,4,9,1,1,2.50,2.50,2.50,1.00,1.00,1.00,1.00,2.50,9.00,1.00,4.00,1.00,1.00
64.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,28,2,2,5,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
65.00,8,7,7,7,8,1,1,7,6,7,7,8,1,1,7,7,48,2,2,8,1,1.00,0.50,1,1.00,0.50,2,7,6,7,7,8,7.50,6.50,6.50,7.50,7.50,7.50,7.50,7.00,7.00,7.50,6.50,7.00,8.00
66.00,7,7,6,7,8,1,1,7,7,7,6,7,1,1,7,7,48,1,2,8,1,1.00,0.50,2,0.00,-0.50,1,7,7,6,7,8,7.00,7.00,7.00,7.50,6.50,7.50,7.00,7.00,6.50,7.00,7.00,6.50,7.50
67.00,1,1,8,1,1,1,1,3,2,9,3,2,1,1,1,1,25,1,5,4,1,1.00,0.50,2,0.00,-0.50,2,3,2,9,3,2,1.00,2.50,2.50,1.00,2.50,2.50,1.75,1.75,8.50,2.00,1.50,2.00,1.50
68.00,3,4,4,5,6,1,1,2,1,6,3,3,1,1,1,1,18,2,5,0,1,1.00,0.50,2,0.00,-0.50,2,2,1,6,3,3,3.50,1.50,1.50,5.50,3.00,3.00,4.25,2.50,5.00,2.50,2.50,4.00,4.50
69.00,1,1,5,1,1,1,1,2,1,5,1,1,1,1,1,1,29,1,2,2,1,1.00,0.50,2,0.00,-0.50,2,2,1,5,1,1,1.00,1.50,1.50,1.00,1.00,1.00,1.00,1.25,5.00,1.50,1.00,1.00,1.00
70.00,2,5,9,1,1,1,1,2,5,9,1,1,1,1,2,3,38,1,2,0,1,1.00,0.50,2,0.00,-0.50,1,2,5,9,1,1,3.50,3.50,3.50,1.00,1.00,1.00,1.00,3.50,9.00,2.00,5.00,1.00,1.00
71.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,18,2,2,2,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
72.00,5,4,9,3,1,1,1,1,1,5,1,1,1,1,9,9,31,3,2,0,1,1.00,0.50,1,1.00,0.50,1,5,4,9,3,1,4.50,1.00,4.50,2.00,1.00,2.00,1.50,2.75,7.00,3.00,2.50,2.00,1.00
73.00,2,2,8,1,1,1,1,2,2,7,3,3,1,1,9,9,25,1,2,5,1,1.00,0.50,1,1.00,0.50,1,2,2,8,1,1,2.00,2.00,2.00,1.00,3.00,1.00,2.00,2.00,7.50,2.00,2.00,2.00,2.00
74.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,18,2,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
75.00,1,2,8,1,1,1,1,1,1,8,1,1,1,1,8,8,52,2,2,4,1,1.00,0.50,1,1.00,0.50,1,1,2,8,1,1,1.50,1.00,1.50,1.00,1.00,1.00,1.00,1.25,8.00,1.00,1.50,1.00,1.00
76.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,8,8,39,1,2,0,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
77.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,25,1,2,1,1,1.00,0.50,1,1.00,0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
78.00,1,2,8,1,1,1,1,2,3,7,1,1,1,1,1,1,21,1,3,2,1,1.00,0.50,2,0.00,-0.50,2,2,3,7,1,1,1.50,2.50,2.50,1.00,1.00,1.00,1.00,2.00,7.50,1.50,2.50,1.00,1.00
79.00,2,4,9,1,1,1,1,1,1,9,1,1,1,1,3,3,20,2,1,1,1,1.00,0.50,2,0.00,-0.50,1,2,4,9,1,1,3.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,9.00,1.50,2.50,1.00,1.00
80.00,2,3,8,1,1,1,1,2,2,8,1,1,1,1,2,3,36,2,2,5,1,1.00,0.50,2,0.00,-0.50,2,2,2,8,1,1,2.50,2.00,2.00,1.00,1.00,1.00,1.00,2.25,8.00,2.00,2.50,1.00,1.00
81.00,1,1,9,1,1,1,1,1,1,9,3,2,1,1,9,9,25,1,2,1,1,1.00,0.50,1,1.00,0.50,2,1,1,9,3,2,1.00,1.00,1.00,1.00,2.50,2.50,1.75,1.00,9.00,1.00,1.00,2.00,1.50
82.00,2,2,4,2,2,1,1,2,2,3,2,2,1,1,1,1,29,1,2,9,1,1.00,0.50,2,0.00,-0.50,2,2,2,3,2,2,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.50,2.00,2.00,2.00,2.00
83.00,2,1,9,1,1,1,1,3,1,8,1,1,1,1,9,9,37,2,2,0,1,1.00,0.50,1,1.00,0.50,2,3,1,8,1,1,1.50,2.00,2.00,1.00,1.00,1.00,1.00,1.75,8.50,2.50,1.00,1.00,1.00
84.00,2,1,9,2,1,1,1,2,3,9,2,1,1,1,6,7,26,1,5,0,1,1.00,0.50,1,1.00,0.50,1,2,1,9,2,1,1.50,2.50,1.50,1.50,1.50,1.50,1.50,2.00,9.00,2.00,2.00,2.00,1.00
85.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,33,2,2,6,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
86.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,61,1,2,0,1,1.00,0.50,2,0.00,-0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
87.00,2,2,6,2,1,1,1,1,2,6,1,1,1,1,8,8,44,1,2,5,1,1.00,0.50,1,1.00,0.50,1,2,2,6,2,1,2.00,1.50,2.00,1.50,1.00,1.50,1.25,1.75,6.00,1.50,2.00,1.50,1.00
88.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,25,3,2,0,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
89.00,7,5,9,2,1,1,1,7,1,9,7,1,1,1,9,9,29,1,1,0,1,1.00,0.50,1,1.00,0.50,1,7,5,9,2,1,6.00,4.00,6.00,1.50,4.00,1.50,2.75,5.00,9.00,7.00,3.00,4.50,1.00
90.00,1,1,9,2,2,1,1,1,1,9,2,2,1,1,7,9,42,1,2,4,1,1.00,0.50,1,1.00,0.50,2,1,1,9,2,2,1.00,1.00,1.00,2.00,2.00,2.00,2.00,1.00,9.00,1.00,1.00,2.00,2.00
91.00,3,2,8,1,1,1,1,3,2,9,2,2,1,1,9,9,35,1,2,2,1,1.00,0.50,1,1.00,0.50,2,3,2,9,2,2,2.50,2.50,2.50,1.00,2.00,2.00,1.50,2.50,8.50,3.00,2.00,1.50,1.50
92.00,5,3,7,1,1,1,1,3,1,8,1,1,1,1,1,2,33,1,2,5,1,1.00,0.50,2,0.00,-0.50,1,5,3,7,1,1,4.00,2.00,4.00,1.00,1.00,1.00,1.00,3.00,7.50,4.00,2.00,1.00,1.00
93.00,1,1,9,1,1,1,1,1,1,8,1,1,1,1,1,1,33,1,2,6,1,1.00,0.50,2,0.00,-0.50,2,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.50,1.00,1.00,1.00,1.00
94.00,3,3,7,1,1,1,1,2,3,7,1,1,1,1,8,8,23,2,2,1,1,1.00,0.50,1,1.00,0.50,1,3,3,7,1,1,3.00,2.50,3.00,1.00,1.00,1.00,1.00,2.75,7.00,2.50,3.00,1.00,1.00
95.00,1,5,7,1,1,1,1,1,5,7,2,1,1,1,2,3,26,1,2,3,1,1.00,0.50,2,0.00,-0.50,2,1,5,7,2,1,3.00,3.00,3.00,1.00,1.50,1.50,1.25,3.00,7.00,1.00,5.00,1.50,1.00
96.00,3,3,5,3,2,1,1,3,4,3,3,2,1,1,7,7,34,1,2,7,1,1.00,0.50,1,1.00,0.50,1,3,3,5,3,2,3.00,3.50,3.00,2.50,2.50,2.50,2.50,3.25,4.00,3.00,3.50,3.00,2.00
97.00,1,1,7,1,1,1,1,2,2,5,1,1,1,1,9,9,22,2,2,1,1,1.00,0.50,1,1.00,0.50,1,1,1,7,1,1,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.50,6.00,1.50,1.50,1.00,1.00
98.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,9,9,40,1,1,4,1,1.00,0.50,1,1.00,0.50,2,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
99.00,1,1,8,1,1,1,1,1,1,7,1,1,1,1,8,8,18,1,5,4,1,1.00,0.50,1,1.00,0.50,2,1,1,7,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,7.50,1.00,1.00,1.00,1.00
100.00,1,1,6,1,1,1,1,1,1,7,1,1,1,1,1,1,29,1,2,2,1,1.00,0.50,2,0.00,-0.50,1,1,1,6,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.50,1.00,1.00,1.00,1.00
101.00,1,1,9,1,1,1,1,1,1,8,1,1,1,1,9,9,47,2,5,5,1,1.00,0.50,1,1.00,0.50,2,1,1,8,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.50,1.00,1.00,1.00,1.00
102.00,1,1,6,1,1,1,1,1,1,6,1,1,1,1,9,9,20,2,2,0,1,1.00,0.50,1,1.00,0.50,1,1,1,6,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,1.00,1.00,1.00
103.00,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,20,1,2,1,1,1.00,0.50,2,0.00,-0.50,1,1,1,9,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,9.00,1.00,1.00,1.00,1.00
104.00,2,1,6,1,1,1,1,1,3,8,1,1,1,1,1,1,19,2,5,0,1,1.00,0.50,2,0.00,-0.50,1,2,1,6,1,1,1.50,2.00,1.50,1.00,1.00,1.00,1.00,1.75,7.00,1.50,2.00,1.00,1.00
105.00,4,1,6,4,4,1,1,4,2,5,4,4,1,1,1,1,23,2,2,2,1,1.00,0.50,2,0.00,-0.50,1,4,1,6,4,4,2.50,3.00,2.50,4.00,4.00,4.00,4.00,2.75,5.50,4.00,1.50,4.00,4.00
106.00,1,1,6,1,1,1,1,1,1,7,1,1,1,1,1,1,37,1,2,8,1,1.00,0.50,2,0.00,-0.50,1,1,1,6,1,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.50,1.00,1.00,1.00,1.00
